Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Agens;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
114;VVINF;ADJD;entgegentreten;27;NZZ_1998_02_16_a50_seg15_s2;26;Full|-2;Allen Bemühungen, welche darauf abzielen, Privatspitäler, private Chirurgenpraxen und Belegärzte aus unserem Gesundheitswesen zu verbannen, müssen FMH und auch chirurgische Fachgesellschaften vehement entgegentreten .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
115;VVFIN;ADJD;stoßen;2;NZZ_1994_12_19_a115_seg6_s3;8;Full|3|Sg|Pres|Ind;"Vielleicht stösst der Nachwuchs heute darum so vehement nach ; Franz, Eberharter und Schifferer wollen es dem jungen Draufgänger namens Strobl nachmachen, dem das Meisterstück gelang, auch in der zweiten Abfahrt aufs Podest zu steigen ( 3 . )";prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
116;VVFIN;ADJD;bekämpfen;6;NZZ_1997_05_02_a142_seg3_s2;9;Full|3|Pl|Pres|Ind;Der Arbeitgeberverband und die SVP bekämpfen die Vorlage vehement .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
117;VVPP;ADJD;pochen;16;NZZ_1995_11_24_a192_seg10_s13;7;Full|Psp;Warum hat das BAL nicht ebenso vehement auf seriöse Prüfung und allenfalls Importverbot dieser Futtermittel gepocht, wie es das während Jahrzehnten z .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
118;VVFIN;ADJD;setzen;2;NZZ_1998_12_14_a26_seg9_s2;5;Full|3|Sg|Pres|Ind;Washington setzt sich allerdings vehement für den Bau einer leistungsfähigeren Pipeline ein, die von Baku zum türkischen Mittelmeerhafen Ceyhan führen soll .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
119;VVPP;ADJD;wehren;19;NZZ_1999_05_27_a220_seg3_s26;9;Full|Psp;Noch in den achtziger Jahren hatten sich Verbandsfunktionäre vehement gegen den vereinnahmenden Zugriff der Politik auf den Sport gewehrt - und die Auseinandersetzung derart klar für sich entschieden, dass nun Sportler bei Politikern den Schutz vor der Willkür ihrer Verbandsoberen fordern .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
120;VVPP;ADJD;wenden;32;;21;Full|Psp;, die David Marc Hoffmann zusammengestellt hat über die neuhumanistische Bewegung um Burckhardt, Bachofen und Nietzsche, die sich vehement gegen eine falsche Idealisierung und rein bildungsbürgerliche Rezeption der Antike gewandt hatten .;prozess;agensorientiert;done;anim;unvollständig;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
121;VAFIN;ADJD;haben;25;NZZ_1995_02_16_a24_seg6_s14;19;Haben|3|Pl|Past|Ind;Das ständige Gezänk hat dazu geführt, dass sogar Anhänger der Opposition, die noch vor wenigen Jahren vehement den Sturz der Sozialisten gefordert hatten, nun zur Einsicht gelangt sind, dass Milosevic doch das kleinere Übel sei .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
122;VVFIN;ADJD;wenden;10;NZZ_1993_08_07_a73_seg15_s4;5;Full|3|Sg|Past|Ind;Wenn er sich also vehement etwa gegen Lavaters Gesichtslektüre wandte, hiess das nicht, dass er an der physiognomischen Lesbarkeit des menschlichen Gesichts überhaupt gezweifelt hätte .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
123;VVFIN;ADJD;setzen;2;NZZ_1999_03_03_a3_seg8_s2;5;Full|3|Sg|Pres|Ind;Peking setzt sich verbal vehement gegen dieses Projekt zur Wehr, weil dieses taiwanischen Unabhängigkeitsbestrebungen Auftrieb geben könnte und weil es darin einen Bruch des sino-amerikanischen Abkommens über die Reduzierung amerikanischer Waffenlieferungen an Taiwan sieht .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
124;VVFIN;ADJD;antreten;17;NZZ_1993_12_17_a55_seg1_s4;14;Full|3|Sg|Pres|Ind;Gross ( sp., Zürich ) wundert sich, weshalb Frau Spoerry so vehement gegen Jux-Listen antritt .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
125;VVPP;ADJD;zurückweisen;20;NZZ_1994_11_25_a109_seg7_s16;19;Full|Psp;Statt dessen erarbeitete die grossrätliche Appio-Kommission ein alternatives « Gemeindemodell », das jedoch von der Regierung ebenso vehement zurückgewiesen wurde und nun in der parlamentarischen Endausmarchung deutlich durchfiel .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
126;VVPP;ADJD;bestreiten;26;NZZ_1999_12_18_a52_seg3_s19;25;Full|Psp;Deutschland hat jedoch im Jahre 1999 drei CIA-Agenten wegen angeblicher Wirtschaftsspionage zum Verlassen des Landes veranlasst, ein Vorwurf, der von Washington jedoch vehement bestritten wurde .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
127;VVFIN;ADJD;distanzieren;2;NZZ_1996_01_10_a159_seg6_s15;5;Full|3|Sg|Pres|Ind;Meister distanziert sich zwar vehement vom Etikett, ein « Kandidat » für das SRB-Präsidium zu sein .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
128;VVFIN;ADJD;wehren;5;NZZ_1996_01_30_a174_seg10_s2;8;Full|3|Pl|Past|Ind;Die « Alten » wehrten sich immer vehement gegen Vereinnahmung, egal von welcher Verbandsseite .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
129;VVPP;ADJD;ablehnen;27;NZZ_1998_06_29_a42_seg17_s13;26;Full|Psp;Ja die Annäherung an Europa hat eine geradezu unglaubliche Anhänglichkeit ausgerechnet jener Konservativen gegenüber diesem Bundesstaat zutage treten lassen, deren Vorfahren denselben Bundesstaat noch vehement abgelehnt hatten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
130;VVPP;ADJD;debattieren;6;NZZ_1997_03_25_a146_seg3_s3;5;Full|Psp;Es wurde denn auch vehement debattiert, was das Veranstalterkollektiv durch die provokative Programmierung auch angestrebt hatte .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
131;VVFIN;ADJD;winken;3;NZZ_1996_02_21_a188_seg6_s16;6;Full|3|Sg|Pres|Ind;Doch hier winkt Joseph Meiner vehement ab .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
132;VVFIN;ADJD;protestieren;24;NZZ_1999_08_11_a3_seg5_s24;11;Full|3|Pl|Past|Ind;Vor drei Jahren waren es die Palästinenser gewesen, die vehement gegen die Öffnung eines Tunnels durch die Israeli in der Via Dolorosa protestierten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
133;VVPP;ADJD;attackieren;13;NZZ_1995_10_17_a107_seg7_s12;12;Full|Psp;Vielleicht werden die Achtundsechziger deshalb heute von den nachfolgenden Jugendgenerationen so vehement attackiert : weil man weiss, dass die Früchte, die man erntet, nur Fallobst vom Baum der Geschichte sind, der mit jeder Generation neu gepflanzt werden muss .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
134;VVFIN;ADJD;setzen;7;NZZ_1998_11_14_a189_seg3_s8;9;Full|3|Sg|Past|Ind;ZPG-Präsident Kurt Fenner ( Dübendorf ) setzte sich vehement für die Planungspositionen ein .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
135;VVPP;ADJD;bestreiten;35;NZZ_1997_05_10_a22_seg5_s6;34;Full|Psp;Dahlan hat laut den Israeli die Behauptung in Umlauf gesetzt, dass zwei versuchte Selbstmordattentate im Gazastreifen vor zwei Monaten als Provokationsakt vom israelischen Geheimdienst angezettelt worden seien, was von den Israeli vehement bestritten und als Affront betrachtet wird .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
136;VVFIN;ADJD;steigen;2;NZZ_1996_06_14_a148_seg8_s11;4;Full|3|Pl|Pres|Ind;Sie steigen weniger vehement in eine Berufskarriere ein, weil irgendwo im Hinterkopf der Gedanke an eine Familie ist und das Wissen, dass sie die Berufstätigkeit dann aufgeben oder reduzieren müssen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
137;VVPP;ADJD;einsetzen;23;NZZ_1996_10_26_a212_seg7_s7;19;Full|Psp;Vor wenigen Monaten hat der Präsident der DFG, der Germanist Wolfgang Frühwald, sich in der Presse vehement für dieses Konzept eingesetzt .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
138;VVFIN;ADJD;drängen;2;NZZ_1993_12_13_a62_seg5_s7;4;Full|3|Sg|Past|Ind;Nun drängte es vehement Luzern in die Defensive, doch ausser dem Anschlusstor Romanos ( 64 . );prozess;agensorientiert;done;anim_like;unvollständig;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
139;VVFIN;ADJD;lehnen;6;NZZ_1995_02_22_a17_seg3_s2;11;Full|3|Pl|Pres|Ind;Die beiden grossen unionistischen Parteien lehnen das gemeinsame anglo-irische Papier vehement ab und haben Gegenvorschläge präsentiert .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
140;VVPP;ADJD;verteidigen;18;NZZ_1998_01_26_a71_seg7_s18;17;Full|Psp;Und ausserdem wird dieses Paket - anders als früher - von der britischen Präsidentschaft und Kinnock vehement verteidigt werden .;prozess;agensorientiert;done;clash of coordination;anim+anim_like;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
141;VVFIN;ADJD;reagieren;21;NZZ_1998_08_18_a42_seg14_s9;20;Full|-2;Sie handeln ebenso verantwortungslos wie jene, die den Wandel überschätzen und auf das mit ihm verbundene Risiko zu vehement reagieren . »;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
142;VVFIN;ADJD;distanzieren;3;NZZ_1997_06_20_a75_seg6_s1;7;Full|3|Sg|Past|Ind;Darüber hinaus distanzierte er sich auch vehement von dem von den Regierungen Balladur und Juppé in die Wege geleiteten Privatisierungsprogramm - ohne allerdings bereits explizit dessen Ende zu verkünden .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
143;VVFIN;ADJD;widersprechen;9;NZZ_1997_08_16_a24_seg5_s18;8;Full|3|Sg|Past|Ind;Ein Vorwurf, dem Nationalrat Peter Tschopp vehement widersprach .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
144;VVINF;ADJD;befürworten;14;NZZ_1996_09_20_a192_seg3_s30;12;Full|-2;Allein, aus einer altruistischen Optik ist der Start von Mattawan vehement zu befürworten .;prozess;agensorientiert;done;anim_like;syntaktisch ambig;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
145;VVFIN;ADJD;anstreben;6;NZZ_1998_09_08_a180_seg3_s16;2;Full|3|Sg|Past|Ind;Wie vehement Jalabert die Gesamtführung anstrebte, verdeutlichte die Aussage Zbergs : « Beim ersten Bergpreis nach etwa 110 km wurde ich von einem Sturz überrascht, der von einem Zuschauer verursacht wurde .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
146;VVFIN;ADJD;streben;2;NZZ_1994_04_15_a157_seg6_s14;4;Full|3|Pl|Past|Ind;Sie strebten es vehement an - mit Klinsmann als einziger Sturmspitze .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
147;VVPP;ADJD;wehren;19;NZZ_1996_06_07_a38_seg8_s6;14;Full|Psp;In einer ersten Konsultation interessierter Kreise durch den Bundesrat haben sich die Arbeitgeber vehement gegen weitere gesetzliche Massnahmen gewehrt .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
148;VVFIN;ADJD;wehren;16;NZZ_1996_02_20_a29_seg3_s1;18;Full|3|Sg|Pres|Ind;Der Computerunternehmer Gustav Furrer, dem im Zuge der Affäre Nyffenegger Bestechung vorgeworfen wird, wehrt sich vehement gegen das Vorgehen von Bundesanwältin Carla del Ponte .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
149;VVPP;ADJD;setzen;29;NZZ_1999_02_12_a67_seg5_s10;20;Full|Psp;Auch diese Übung wurde noch vor ihrer Vollendung wieder abgebrochen, nicht zuletzt weil sich die Angehörigen der Opfer vehement gegen eine solche Art von Bestattung zur Wehr gesetzt hatten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
150;VVFIN;ADJD;setzen;2;NZZ_1999_09_03_a75_seg8_s2;8;Full|3|Sg|Pres|Ind;Dabei setzt sich Moore allerdings schon heute vehement gegen die in Kreisen der WTO-Gegner weitverbreitete Meinung zu Wehr, die WTO und deren Regelwerk seien eine massgebliche Ursache für die auf der Welt anzutreffenden wirtschaftlichen Übel und Ungerechtigkeiten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
151;VVFIN;ADJD;lehnen;4;NZZ_1999_05_18_a13_seg8_s4;6;Full|3|Pl|Pres|Ind;CDU und CSU lehnen ebenso vehement eine Ausdehnung des bisher geringen Bundeswehr-Engagements ab, obwohl sie in den letzten Jahren mit zäher Beharrlichkeit die Voraussetzungen für Out-of-area-Einsätze deutscher Truppen geschaffen haben .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
152;VVFIN;ADJD;wehren;14;NZZ_1998_10_29_a46_seg10_s9;19;Full|3|Pl|Past|Ind;Einzelne Ratsmitglieder aus den Reihen der FDP, der SVP und der Ökoliberalen wehrten sich aus ordnungspolitischen Gründen vehement gegen solche Elemente einer « staatlich gelenkten » oder - in Anspielung auf einen aktuellen Fall - einer « Leukerbadisierung » der Wirtschaft .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
153;VVFIN;ADJD;werben;32;NZZ_1998_11_02_a27_seg6_s8;24;Full|3|Sg|Past|Ind;"Indiz dieser neuen Konstellation ist auch der Umstand, dass der Generalsekretär von Rafsanjanis Partei der Dienstleistenden ( Kargozaran ), Karbasji, vehement für die Teilnahme an den gezinkten Expertenwahlen warb, während das Präsidium eher die Abstinenz predigte ; vor seiner Absetzung als Bürgermeister Teherans hatte er noch nach Kräften Khatamis Wahl zum Staatsoberhaupt betrieben .";prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
154;VVPP;ADJD;ablehnen;13;NZZ_1997_11_07_a213_seg2_s1;12;Full|Psp;Beim CDU-Jungmitgliedertag in Magdeburg hat der deutsche Bundeskanzler Kohl die Doppelbürgerschaft vehement abgelehnt - mit der Begründung, dadurch werde die Zahl der in Deutschland lebenden zwei Millionen Türken um bis zu vier Millionen zunehmen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
155;VVFIN;ADJD;wehren;27;NZZ_1998_01_17_a43_seg7_s1;22;Full|3|Sg|Past|Ind;Die Automobilbranche hat auch im Umweltbereich den Primat des Handelns an sich gerissen - vorbei die Zeiten, als man sich vehement gegen Abgas- und Lärmvorschriften wehrte .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
156;VVPP;ADJD;protestieren;21;NZZ_1993_02_26_a213_seg3_s2;15;Full|Psp;Die EG handelte auf Antrag Frankreichs, wo aufgebrachte Fischer in den letzten Tagen vehement gegen die Einfuhr billigen Fischs protestiert hatten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
157;VVFIN;ADJD;widersprechen;31;NZZ_1995_04_11_a67_seg16_s1;34;Full|3|Sg|Pres|Ind;Einwänden von Kritikern, die Daten seien noch zu schwach, um die Bodenverschlechterung als gefährlich einzustufen, die knappen Entwicklungsgelder sollten deshalb auch nicht zur Erosionsbekämpfung ausgegeben werden, widerspricht der Bericht vehement .;prozess;rein;done;inanim;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
158;VVPP;ADJD;bestreiten;12;NZZ_1999_09_04_a14_seg4_s1;11;Full|Psp;Der Chef der Tessiner Baufirma Mabetex, Pacolli, hat vehement bestritten, in die russische Schmiergeldaffäre verwickelt zu sein .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
159;VVPP;ADJD;behaupten;26;NZZ_1998_03_23_a162_seg4_s6;25;Full|Psp;Der Gastklub gewann - wohl nicht zuletzt auf Grund dieser Vorkommnisse - 2 : 1, und was zuvor der Verein vom Letzigrund so vehement behauptet hatte, nämlich von den Schiedsrichtern nach Strich und Faden benachteiligt zu werden, war nun zum Tenor der Lausanner geworden .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
160;VVPP;ADJD;ablehnen;36;NZZ_1995_03_31_a11_seg5_s14;35;Full|Psp;Bisher hat sich die Türkei stets geweigert, ihren Krieg gegen die Kurden im eignen Land als einen internen Konflikt gemäss internationalem Recht zu qualifizieren, und hat eine Präsenz von IKRK-Delegierten in Südostanatolien vehement abgelehnt .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
161;VVFIN;ADJD;reden;11;NZZ_1998_11_19_a179_seg3_s14;12;Full|3|Sg|Past|Ind;Kantonsrat Jeker bezweifelte einen Zusammenhang zwischen Steuerbelastung und Arbeitsplätzen und redete vehement einer Verbesserung der Infrastruktur als Mittel zur Hebung der Standortgunst das Wort : Vollendung des Autobahnnetzes im Oberland, Inangriffnahme der 5 .;nd;nd;not of interest;;sd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
162;VVFIN;ADJD;treten;3;NZZ_1996_04_15_a102_seg5_s5;6;Full|3|Sg|Pres|Ind;Der Bankexperte tritt seit Jahren vehement für die Interessen der Kleinaktionäre ein, auch an der SBG-Generalversammlung .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
163;VVFIN;ADJD;widersprechen;21;NZZ_1994_01_26_a199_seg13_s1;20;Full|3|Sg|Past|Ind;Schon um die Mitte des 19. Jahrhunderts hatte sich eine Gegenposition abgezeichnet, die der Furcht der technikfeindlichen Skeptiker vehement widersprach und im Fin de siècle voll zum Tragen kam .;prozess;rein;done;inanim;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
164;VVFIN;ADJD;lehnen;3;NZZ_1998_07_02_a28_seg15_s2;6;Full|3|Pl|Pres|Ind;Andere allerdings lehnen solche Ideen vehement ab, denn ihrer Meinung nach beginnt die Vergangenheitsbewältigung und damit auch die Versöhnung in den Schulen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
165;VVFIN;ADJD;jagen;25;NZZ_1996_04_20_a204_seg2_s22;21;Full|3|Sg|Past|Ind;In das Rennen um die beste Zeit konnte der ebenfalls fehlerlose Calvaro nicht eingreifen, auch wenn Melliger den Schimmel vehement durch den Parcours jagte .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
166;VVFIN;ADJD;engagieren;7;NZZ_1996_07_30_a58_seg3_s9;10;Full|3|Sg|Past|Ind;( Der Ceap-Präsident Ivanir dos Santos engagierte sich auch vehement für jenen 24jährigen Schwarzen Wagner dos Santos, der das Strassenkindermassaker an der Candelaria-Kathedrale Rios von 1993 schwer verwundet überlebte und nach monatelanger Verfolgung durch Militärpolizisten schliesslich Schutz und Asyl in Zürich fand . );prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
167;VVFIN;ADJD;angreifen;42;NZZ_1993_12_29_a18_seg6_s9;41;Full|3|Pl|Past|Ind;Jelzin ist aber immerhin zugute zu halten, dass er kurz nach der Oktoberrevolte seinen ersten Reflex - er führte kurz die Zensur ein und verbot zeitweise 13 oppositionelle Blätter - überwand und die Zeitungen, auch wenn sie ihn vehement angriffen, weitgehend gewähren liess .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
168;VVPP;ADJD;aussprechen;13;NZZ_1997_12_18_a27_seg6_s11;9;Full|Psp;Infrastrukturminister Sharon hatte sich in der nächtlichen Sitzung vehement gegen eine Landkarte ausgesprochen, die Verteidigungsminister Mordechai dem Kabinett vorlegte und die etwas weniger Gebiete als Sicherheitsstreifen bei Israel belassen würde, als er selber vorschlug .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
169;VVFIN;ADJD;weisen;11;NZZ_1994_03_01_a21_seg6_s13;14;Full|3|Sg|Pres|Ind;In der Moldau kolportierte Berichte über Behinderungen durch die Behörden weist Frau Efimowa vehement als « Lügen » zurück .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
170;VVPP;ADJD;angreifen;25;NZZ_1993_08_12_a1_seg4_s1;24;Full|Psp;Am Mittwoch hat die Pekinger « Volkszeitung », das Sprachrohr der chinesischen KP, zum zweitenmal in vier Tagen die amerikanische Regierung vehement angegriffen und des Hegemoniestrebens bezichtigt .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
171;VVFIN;ADJD;stemmen;21;NZZ_1994_01_06_a137_seg5_s2;14;Full|3|Pl|Pres|Ind;Von den drei Vereinen Davos, Zürcher SC und Biel, die sich vehement gegen eine Position unterhalb des Klassierungsstrichs stemmen, haben zwei während der Festtage neues Führungspersonal verpflichtet : Der ZSC den Schweden Lars-Erik Lundström als Co-Trainer neben Ueli Hofmann und Biel den Tschechen Jiri Kochta ( anstelle Jakob Köllikers ) .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
172;VVFIN;ADJD;wehren;7;NZZ_1997_04_17_a163_seg26_s4;9;Full|3|Sg|Pres|Ind;Gewerkschaftsvertreter Heinz Jacobi ( sp. ) wehrt sich vehement gegen eine Kürzung der Zulagen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
173;VVFIN;ADJD;reagieren;6;NZZ_1998_02_19_a38_seg4_s6;8;Full|3|Sg|Past|Ind;Vor allem auf letzteren Vorwurf reagierte Frey vehement und mit dem Hinweis auf seine seinerzeitige Unterstützung des EWR .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
